"Code_point_Libelle";"Date";"N_noeuds";"N_liens";"D_liens";"C_tance";"Avg_p_length";"Adhes";"Mod";"meanN_liens";"Assort";"Diss";"Trans";"meanN_voisins";"Nat_connect";"N_clust";"cluster"
"Cabourg";2020-02-17;21;111;5,28571428571429;0,528571428571429;0,153307741037787;2;0,160904147390634;10,5714285714286;0,0988452611772768;0,838404375538848;0,696160267111853;3,72072072072072;0,0709351107655181;3;2
"Cabourg";2020-03-03;26;137;5,26923076923077;0,421538461538462;0,161455041929628;3;0,249373967712718;10,5384615384615;0,0521072850166373;0,826733668870425;0,604225352112676;4,97810218978102;0,0584389357946729;4;2
"Cabourg";2020-06-22;28;227;8,10714285714286;0,600529100529101;0,152908029682894;4;0,0961691474703565;16,2142857142857;0,209547445628344;0,813108107134754;0,750398724082935;3,14977973568282;0,0770927759695247;3;2
"Cabourg";2020-07-07;23;162;7,04347826086957;0,640316205533597;0,172941496699664;5;0,0945930498399635;14,0869565217391;0,075783105303429;0,784064960632757;0,759594177326864;2,9320987654321;0,099129994060226;3;2
"Cabourg";2020-07-21;32;295;9,21875;0,594758064516129;0,15390567557658;9;0,180316001149095;18,4375;0,180494989709077;0,806683908829715;0,749863163656267;3,0271186440678;0,0788064306750973;2;2
"Cabourg";2020-08-10;21;147;7;0,7;0,152782958274401;6;0,0995881345735573;14;0,106422166899424;0,806860530108928;0,787742899850523;2,46938775510204;0,0962062273679953;2;2
"Cabourg";2020-08-31;20;116;5,8;0,610526315789474;0,185407726558165;4;0,153351664684899;11,6;0,268620900578742;0,791004656695393;0,769172932330827;2,97413793103448;0,0962051886332082;2;2
"Cabourg";2020-09-01;25;157;6,28;0,523333333333333;0,16581862875468;4;0,128524483751876;12,56;0,317627526428107;0,802267691758192;0,700652938221999;3,59235668789809;0,0761172586616937;4;2
"Cabourg";2020-09-21;15;75;5;0,714285714285714;0,180517067753961;5;0,0900444444444444;10;0,0131118473239737;0,783645394111512;0,812061711079944;2,30666666666667;0,120320989081766;3;2
"Cabourg";2020-10-01;18;75;4,16666666666667;0,490196078431373;0,20716364833398;3;0,178577777777778;8,33333333333333;0,292313740908196;0,778957033592759;0,739268680445151;4,17333333333333;0,0967712395723308;3;2
"Cabourg";2020-10-22;19;91;4,78947368421053;0,532163742690059;0,208857160732847;3;0,191945417220142;9,57894736842105;0,281115456017696;0,767898164098047;0,751724137931034;3,58241758241758;0,0985407489195661;3;2
"Cabourg";2020-11-05;18;84;4,66666666666667;0,549019607843137;0,244853225333677;3;0,161068594104308;9,33333333333333;0,499831081081082;0,763287922631512;0,850125944584383;3,6547619047619;0,109261461342319;3;2
"Cabourg";2020-11-17;17;69;4,05882352941176;0,507352941176471;0,219200883453131;4;0,144507456416719;8,11764705882353;0,168965970306139;0,786917242977975;0,705555555555556;3,88405797101449;0,0945613185712695;3;2
"Cabourg";2020-12-07;20;89;4,45;0,468421052631579;0,214751756869004;2;0,220868577199848;8,9;0,286676733650831;0,793286489129788;0,798479087452472;4,25842696629214;0,0823735500528686;3;2
"Cabourg";2020-12-15;19;89;4,68421052631579;0,52046783625731;0,177989903969921;4;0,135904557505365;9,36842105263158;-0,0151622978689738;0,814865294012507;0,653136531365314;4,14606741573034;0,0806804401361002;4;2
"Cabourg";2021-01-07;21;98;4,66666666666667;0,466666666666667;0,170719350784569;5;0,213400666389005;9,33333333333333;0,028642784671817;0,821915401307248;0,629587155963303;4,38775510204082;0,0717004411548783;3;2
"Cabourg";2021-01-18;14;50;3,57142857142857;0,549450549450549;0,191970621207956;4;0,1646;7,14285714285714;0,093520014360081;0,809384337029938;0,660550458715596;3,36;0,106693463493875;3;2
"Cabourg";2021-02-04;16;61;3,8125;0,508333333333333;0,199136789064072;5;0,179252889008331;7,625;-0,0104548540393757;0,79634502824772;0,652482269503546;3,81967213114754;0,0968003678494696;3;2
"Cabourg";2021-02-19;17;68;4;0,5;0,194276759207509;5;0,20534169550173;8;-0,104846014492754;0,811336653238877;0,699604743083004;4,07352941176471;0,0880739711299972;3;2
"Cabourg";2021-03-16;27;174;6,44444444444444;0,495726495726496;0,15979346904552;8;0,228299643281807;12,8888888888889;0,00258217452959756;0,816616843542913;0,66027397260274;3,79885057471264;0,0639899744442794;3;2
"Cabourg";2021-03-30;21;137;6,52380952380952;0,652380952380952;0,159649704856447;4;0,10810378816133;13,047619047619;0,0895506334462692;0,793171018735625;0,759795570698467;2,8978102189781;0,0974583747676216;3;2
"Cabourg";2021-04-09;28;223;7,96428571428571;0,58994708994709;0,159525309212321;5;0,118311246958515;15,9285714285714;0,146217446366517;0,803220489666896;0,724837891175641;3,26905829596413;0,0785642746499633;3;2
"Cabourg";2021-04-29;34;330;9,70588235294118;0,588235294117647;0,153261765776064;7;0,156253443526171;19,4117647058824;0,270856081958346;0,807812807999585;0,737347159882371;3,21212121212121;0,0753393933867563;3;2
"Cabourg";2021-05-27;13;38;2,92307692307692;0,487179487179487;0,248497906445671;2;0,180401662049862;5,84615384615385;0,124497991967871;0,768867974651039;0,674641148325359;4,34210526315789;0,122384966246262;3;2
"Cabourg";2021-06-08;25;197;7,88;0,656666666666667;0,159007882064949;7;0,114329150454791;15,76;0,0982962025445162;0,797579678002639;0,768186226964113;2,89340101522843;0,0908691213080307;3;2
"Cabourg";2021-06-28;27;188;6,96296296296296;0,535612535612536;0,162534149482777;2;0,117558850158443;13,9259259259259;0,182260009320745;0,802238623048116;0,714498695490123;3,58510638297872;0,076027846411975;4;2
"Cabourg";2021-07-09;23;136;5,91304347826087;0,537549407114625;0,177404367979357;5;0,151140787197232;11,8260869565217;0,110464617078555;0,799472467519772;0,711739397664413;3,32352941176471;0,0819187459192245;2;2
"Cabourg";2021-07-21;30;238;7,93333333333333;0,547126436781609;0,166289733696485;3;0,122775580820564;15,8666666666667;0,197206428082248;0,803254043387261;0,733812949640288;3,60924369747899;0,0751900122193613;3;2
"Cabourg";2021-08-12;17;89;5,23529411764706;0,654411764705882;0,20108122727036;1;0,0707612675167277;10,4705882352941;0,125500605383256;0,771790945281582;0,846394984326019;2,9438202247191;0,11978656132765;3;2
"Cabourg";2021-08-25;24;181;7,54166666666667;0,655797101449275;0,176596967358117;7;0,0848722566466225;15,0833333333333;0,171333817096658;0,794549009329467;0,788608981380066;2,81767955801105;0,0926539925271344;3;2
"Cabourg";2021-09-21;18;78;4,33333333333333;0,509803921568627;0,216626444377691;1;0,107166337935569;8,66666666666667;0,224597737772818;0,766996664940689;0,72913616398243;3,8974358974359;0,102024042452949;3;2
"Cabourg";2021-10-07;28;172;6,14285714285714;0,455026455026455;0,186688313981394;1;0,22960045970795;12,2857142857143;0,367033410210847;0,799750806945638;0,725274725274725;4,75581395348837;0,0690302734896928;3;2
"Cabourg";2021-10-18;16;68;4,25;0,566666666666667;0,222155434615451;2;0,11602508650519;8,5;0,298826636866968;0,766523942348131;0,727433628318584;3,22058823529412;0,113395893759272;3;2
"Cabourg";2021-11-08;23;121;5,26086956521739;0,478260869565217;0,189981730179083;6;0,292978621678847;10,5217391304348;0,0288651084201638;0,803163038574371;0,689089417555373;4,11570247933884;0,0724162440489091;3;2
"Cabourg";2021-12-07;17;57;3,35294117647059;0,419117647058824;0,199949722472799;4;0,266697445367805;6,70588235294118;0,115156646909401;0,819864435398836;0,652542372881356;5,05263157894737;0,0838696697258849;3;2
"Cabourg";2021-12-21;22;107;4,86363636363636;0,463203463203463;0,164060102545311;5;0,186610184295572;9,72727272727273;0,0141946542396475;0,825579807514409;0,621105527638191;4,49532710280374;0,0675613745523411;4;2
"Cabourg";2022-01-06;9;22;2,44444444444444;0,611111111111111;0,234805286619965;2;0,0981404958677685;4,88888888888889;-0,300187617260787;0,804640422960228;0,704081632653061;2,54545454545455;0,165734118162719;2;2
"Cabourg";2022-01-24;7;11;1,57142857142857;0,523809523809524;0,257981399642976;2;0,132231404958678;3,14285714285714;-0,27906976744186;0,750869743043153;0,555555555555556;3,36363636363636;0,228525817225369;2;2
"Cabourg";2022-02-28;16;57;3,5625;0,475;0,16854512952773;4;0,237149892274546;7,125;-0,0917755991285417;0,829716746519178;0,626984126984127;4,19298245614035;0,088581282685582;3;2
"Cabourg";2022-03-10;22;122;5,54545454545455;0,528138528138528;0,143637724719338;8;0,162624294544477;11,0909090909091;0,0425030957322443;0,832322983127487;0,631578947368421;3,52459016393443;0,0691895347551989;4;2
"Cabourg";2022-03-21;20;104;5,2;0,547368421052632;0,165655846714047;5;0,109421227810651;10,4;0,10600562724362;0,820398821108203;0,63891577928364;3,45192307692308;0,077513567250821;4;2
"Cabourg";2022-04-05;25;141;5,64;0,47;0,156085553398519;5;0,208968361752427;11,28;0,0848952807575958;0,823025999593245;0,638996138996139;4,20567375886525;0,0629420752811806;4;2
"Cabourg";2022-04-20;18;87;4,83333333333333;0,568627450980392;0,16546631727949;4;0,112498348526886;9,66666666666667;0,0392690898286639;0,798610935673365;0,692024539877301;3,35632183908046;0,0956568983721476;3;2
"Cabourg";2022-05-02;27;197;7,2962962962963;0,561253561253561;0,164214278735337;5;0,131941044603056;14,5925925925926;0,186512007622253;0,801494638095802;0,723123732251521;3,31472081218274;0,0769903864825604;3;2
"Cabourg";2022-05-19;20;119;5,95;0,626315789473684;0,176726193404538;2;0,0435350610832568;11,9;0,264979038731418;0,774796267511546;0,831967213114754;3,13445378151261;0,112369873350665;3;2
"Cabourg";2022-06-02;26;210;8,07692307692308;0,646153846153846;0,16025616571253;6;0,125068027210884;16,1538461538462;0,177150010719426;0,797724791002045;0,781122150789012;2,84285714285714;0,0915547422471934;2;2
"Cabourg";2022-06-13;27;222;8,22222222222222;0,632478632478632;0,152820234646354;6;0,118243243243243;16,4444444444444;0,1146314498175;0,801522214094095;0,746918652423993;2,98198198198198;0,0879517280436119;3;2
"Cabourg";2022-07-01;23;137;5,95652173913043;0,541501976284585;0,176327909130745;3;0,167829932335234;11,9130434782609;0,163307682911934;0,801721082250232;0,747324613555291;3,47445255474453;0,0827605457526078;2;2
"Cabourg";2022-07-19;17;91;5,35294117647059;0,669117647058823;0,180610509555977;5;0,116169544740973;10,7058823529412;-0,00822345101375472;0,778864096380818;0,777777777777778;2,86813186813187;0,113254778820062;2;2
"Cabourg";2022-08-01;15;65;4,33333333333333;0,619047619047619;0,191830891411977;2;0,134319526627219;8,66666666666667;0,0912743049975908;0,788273405082475;0,785198555956679;2,90769230769231;0,112483309604027;2;2
"Cabourg";2022-08-16;21;125;5,95238095238095;0,595238095238095;0,170821672383452;3;0,113664;11,9047619047619;0,114208996204476;0,813815892616894;0,772160210111622;2,928;0,0836243289813747;3;2
"At so";2007-04-03;17;102;6;0,75;0,168802236198207;8;0,0503171856978085;12;-0,144960013157627;0,779902032979678;0,790557939914163;2,34313725490196;0,120244897101079;3;2
"At so";2008-06-04;21;160;7,61904761904762;0,761904761904762;0,161837824810486;7;0,06248046875;15,2380952380952;-0,113305765942427;0,778303311996725;0,826850690087829;2,3875;0,121695605862394;2;2
"At so";2011-03-08;24;207;8,625;0,75;0,150898224841969;8;0,0483325165114705;17,25;-0,0715042878328669;0,792137329196459;0,805944555587311;2,43478260869565;0,106065596359019;3;2
"At so";2020-02-07;23;172;7,47826086956522;0,679841897233202;0,143487528669483;8;0,0665224445646295;14,9565217391304;-0,112120886387251;0,820194455388711;0,761493123772102;2,63953488372093;0,0830647720973926;3;2
"At so";2022-03-02;25;180;7,2;0,6;0,162572050025252;3;0,126280864197531;14,4;0,225410423400899;0,807589487829478;0,72554347826087;3,10555555555556;0,0783954781368406;3;2
"Point 1 Boulogne";2008-05-05;28;291;10,3928571428571;0,76984126984127;0,141856218497386;12;0,0764693378679987;20,7857142857143;-0,0972943569921292;0,800725043894304;0,824811399832355;2,27835051546392;0,106061055654642;2;2
"Point 1 Boulogne";2008-06-02;23;184;8;0,727272727272727;0,149906447899546;7;0,0604176512287335;16;-0,0922910757910025;0,7948862036707;0,810174120860362;2,40760869565217;0,106956634273352;3;2
"Point 1 Boulogne";2009-03-11;30;292;9,73333333333333;0,671264367816092;0,138469871089943;9;0,0972919403265153;19,4666666666667;-0,00841073689682914;0,816034412875949;0,764468607506138;2,6541095890411;0,0823742570384003;3;2
"Point 1 Boulogne";2010-02-23;23;166;7,21739130434783;0,656126482213439;0,157481157892707;2;0,0516765858615184;14,4347826086957;0,0983051876128489;0,798669995557211;0,791154791154791;2,87349397590361;0,0997565270452712;3;2
"Point 1 Boulogne";2011-03-16;23;168;7,30434782608696;0,66403162055336;0,179629653874438;1;0,0275120464852608;14,6086956521739;-0,0616034071933791;0,778596879247043;0,782660807031562;2,76785714285714;0,108068117901601;3;2
"Point 1 Boulogne";2015-03-05;25;203;8,12;0,676666666666667;0,140152037506973;7;0,0796791962920721;16,24;0,0655133161332708;0,810115642745373;0,754391371340524;2,72906403940887;0,0881017423981626;3;2
"Antifer ponton pétrolier";2008-07-30;21;121;5,76190476190476;0,576190476190476;0,160310802783967;5;0,11146779591558;11,5238095238095;0,148449252962389;0,809724518727311;0,685902118334551;3,09090909090909;0,0863074561363703;2;2
"Antifer ponton pétrolier";2009-05-27;20;125;6,25;0,657894736842105;0,168363547227594;5;0,015136;12,5;0,0815228332068693;0,780730325688576;0,786034593209481;2,968;0,111282670848168;3;2
"Antifer ponton pétrolier";2009-06-08;25;203;8,12;0,676666666666667;0,154537721725665;6;0,0864010289014536;16,24;0,0403878775709091;0,796447863502727;0,778284671532847;2,59113300492611;0,0963979356157344;3;2
"Antifer ponton pétrolier";2009-07-06;22;154;7;0,666666666666667;0,16603234248476;4;0,0938396019564851;14;0,0461341307133689;0,802287810874681;0,762016965127238;2,74675324675325;0,0912637814734745;3;2
"Antifer ponton pétrolier";2010-08-09;21;140;6,66666666666667;0,666666666666667;0,1684079075768;5;0,0739030612244898;13,3333333333333;0,0777034816693564;0,781386397199591;0,784366576819407;2,77857142857143;0,107687255021945;3;2
"Antifer ponton pétrolier";2013-08-05;32;328;10,25;0,661290322580645;0,141883104423123;5;0,0650468471148126;20,5;0,0391055367855014;0,813928649779792;0,781136988282945;2,69817073170732;0,0850493475890455;3;2
"Antifer ponton pétrolier";2016-08-01;30;272;9,06666666666667;0,625287356321839;0,144380293126515;8;0,113612402681661;18,1333333333333;0,0441313569197826;0,819670306872127;0,75;2,875;0,077152480042864;3;2
"Antifer ponton pétrolier";2018-08-22;28;212;7,57142857142857;0,560846560846561;0,150674799526908;8;0,162557849768601;15,1428571428571;0,136423286728668;0,81041886732411;0,711848635235732;3,38207547169811;0,0724131673388262;3;2
"Antifer ponton pétrolier";2021-05-28;25;153;6,12;0,51;0,179145353696074;5;0,245418428809432;12,24;0,196239135043461;0,795221710666456;0,731903485254692;4,01307189542484;0,077405420485562;3;2
"Antifer ponton pétrolier";2022-06-01;20;115;5,75;0,605263157894737;0,200267370462159;2;0,0683175803402646;11,5;0,172888427122848;0,765553811065255;0,852878464818763;3,07826086956522;0,115756096290688;3;2
"Cabourg";2007-05-02;21;131;6,23809523809524;0,623809523809524;0,165535408874359;5;0,0934386108035661;12,4761904761905;0,126048904977877;0,782741293683909;0,760537568723274;3,05343511450382;0,101920321845721;3;2
"Cabourg";2007-08-13;28;262;9,35714285714286;0,693121693121693;0,141422593918274;8;0,0806698327603287;18,7142857142857;-0,00208809842469616;0,812063763166815;0,783931832014607;2,6030534351145;0,0892659242621807;3;2
"Cabourg";2007-09-13;21;144;6,85714285714286;0,685714285714286;0,158871258017107;6;0,0511429398148148;13,7142857142857;0,19722190334061;0,807595528530262;0,784020618556701;2,51388888888889;0,096358995902089;3;2
"Cabourg";2008-05-21;17;103;6,05882352941176;0,757352941176471;0,191024301687813;4;0,0135262512960694;12,1176470588235;-0,065523664840029;0,76104956668978;0,852244897959184;2,40776699029126;0,138497529076234;3;2
"Cabourg";2014-09-22;27;182;6,74074074074074;0,518518518518518;0,149055078651375;3;0,122313126434006;13,4814814814815;0,187908994301268;0,820396619542924;0,702923976608187;3,62637362637363;0,0707430585457039;3;2
"Cabourg";2016-06-08;27;227;8,40740740740741;0,646723646723647;0,165561539419711;2;0,150856799084011;16,8148148148148;0,0601710437637278;0,797993011572413;0,800717213114754;2,85462555066079;0,0924866148613977;2;2
"Cabourg";2021-05-07;26;224;8,61538461538461;0,689230769230769;0,151657411376322;6;0,0475625797193877;17,2307692307692;0,0887078693670091;0,797161903606047;0,814483111566018;2,70089285714286;0,0998014346106988;3;2
"At so";2008-07-23;32;310;9,6875;0,625;0,139522399600595;8;0,0888293444328824;19,375;-0,00311892650158091;0,821847761984811;0,729292599248489;2,84516129032258;0,0765214372146747;3;2
"At so";2013-03-14;23;177;7,69565217391304;0,699604743083004;0,162108623947567;6;0,0572472788789939;15,3913043478261;-0,0824769059119473;0,795100046796146;0,778312361213916;2,51977401129944;0,0994797767123367;2;2
"Point 1 Boulogne";2010-01-15;27;226;8,37037037037037;0,643874643874644;0,151024184488923;2;0,0712663481870154;16,7407407407407;0,0417155328180442;0,805474832026824;0,758989056800417;2,97787610619469;0,0861493416121438;4;2
"Antifer ponton pétrolier";2007-05-14;22;153;6,95454545454545;0,662337662337662;0,157026948983822;6;0,0517108804306036;13,9090909090909;0,0615312752133811;0,790554528937287;0,763456090651558;2,80392156862745;0,0996062171338394;4;2
"Antifer ponton pétrolier";2008-06-18;22;145;6,59090909090909;0,627705627705628;0,162832993533265;3;0,0570035671819263;13,1818181818182;-0,0186632273727325;0,806459596697162;0,7421875;2,8551724137931;0,0858184421685487;4;2
"Antifer ponton pétrolier";2009-08-04;16;98;6,125;0,816666666666667;0,178112604002999;5;0,00869429404414837;12,25;0,0167439718411653;0,769169910805631;0,872489082969432;1,97959183673469;0,140456043329292;2;2
"Cabourg";2020-06-08;28;260;9,28571428571429;0,687830687830688;0,146835038467952;11;0,0916937869822485;18,5714285714286;0,0302696094147424;0,805376185471673;0,770287141073658;2,61923076923077;0,0910952742206139;3;2
"Géfosse";2007-03-07;17;58;3,41176470588235;0,426470588235294;0,145599672418665;4;0,268133174791914;6,82352941176471;0,0370656370656361;0,859674405077236;0,596685082872928;5,25862068965517;0,0806943288122426;3;3
"Géfosse";2007-03-27;12;32;2,66666666666667;0,484848484848485;0,143980893874245;1;0,11669921875;5,33333333333333;-0,0536440991490936;0,816251802766433;0,646706586826347;4,71875;0,126800704619343;2;3
"Géfosse";2007-04-19;14;46;3,28571428571429;0,505494505494505;0,1318580440889;4;0,192816635160681;6,57142857142857;-0,146345542732898;0,840475171001615;0,595667870036101;4;0,103064771077741;2;3
"Géfosse";2007-06-18;27;185;6,85185185185185;0,527065527065527;0,117125602835542;4;0,144061358655953;13,7037037037037;0,0823153433762109;0,833230377149036;0,666796875;3,82702702702703;0,0651719590413573;3;3
"Géfosse";2007-07-06;24;181;7,54166666666667;0,655797101449275;0,124732041433176;4;0,055965935105766;15,0833333333333;0,0258492304657089;0,812120754749656;0,790096878363832;3,01104972375691;0,090446065077081;3;3
"Géfosse";2007-08-14;18;73;4,05555555555556;0,477124183006536;0,136526767594103;2;0,121317320322762;8,11111111111111;0,0633996745525085;0,832433620796168;0,662273476112026;4,78082191780822;0,0833916201893611;3;3
"Géfosse";2007-10-01;22;131;5,95454545454545;0,567099567099567;0,10419180625987;5;0,109579861313443;11,9090909090909;0,0590503553606544;0,848535759346871;0,66299416720674;3,44274809160305;0,0737866307424499;3;3
"Géfosse";2007-10-30;14;44;3,14285714285714;0,483516483516484;0,128346864431041;4;0,119576446280992;6,28571428571429;-0,0426086956521712;0,857703946395137;0,564;4,09090909090909;0,0988988596629136;3;3
"Géfosse";2007-11-16;8;12;1,5;0,428571428571429;0,248649642776621;2;0,277777777777778;3;-0,193717277486911;0,830753303830586;0,517241379310345;4,75;0,1809863450508;2;3
"Géfosse";2007-12-12;9;16;1,77777777777778;0,444444444444444;0,164356490619729;2;0,2421875;3,55555555555556;-0,26984126984127;0,863706665620766;0,521739130434783;4,5;0,153421345353052;3;3
"Géfosse";2008-01-16;10;20;2;0,444444444444444;0,244557428300197;2;0,155;4;0,651416122004358;0,828213823292584;0,608695652173913;5,5;0,142238933785487;3;3
"Géfosse";2008-02-12;12;39;3,25;0,590909090909091;0,122875893372431;4;0,19197896120973;6,5;-0,160914581535807;0,822525129769433;0,616071428571429;3,51282051282051;0,126132622271254;2;3
"Géfosse";2008-05-07;12;37;3,08333333333333;0,560606060606061;0,149752839951624;1;0,0368882395909422;6,16666666666667;0,00032552083333381;0,799997306660919;0,680555555555556;3,72972972972973;0,134709832732647;3;3
"Géfosse";2008-06-17;12;42;3,5;0,636363636363636;0,13468842492917;3;0,0450680272108844;7;-0,142168674698798;0,822432774428235;0,739285714285714;2,85714285714286;0,130448405739713;2;3
"Géfosse";2008-08-20;13;48;3,69230769230769;0,615384615384615;0,145012026398086;3;0,133463541666667;7,38461538461539;0,162224326884047;0,796059845516874;0,770149253731343;3,16666666666667;0,130375356636027;2;3
"Géfosse";2008-09-03;19;94;4,94736842105263;0,549707602339181;0,12335280442903;1;0,0850497962879131;9,89473684210526;0,162018835146747;0,838221362282629;0,759259259259259;3,48936170212766;0,0831076025727697;3;3
"Géfosse";2008-10-02;13;33;2,53846153846154;0,423076923076923;0,138387151508759;1;0,159320477502296;5,07692307692308;-0,0453830599865187;0,85024403801769;0,592814371257485;5,03030303030303;0,106880923080239;3;3
"Géfosse";2008-11-06;10;21;2,1;0,466666666666667;0,184302987199;1;0,108843537414966;4,2;-0,0418287937743202;0,822323600954826;0,650602409638554;4,47619047619048;0,146739804717172;2;3
"Géfosse";2008-12-02;7;9;1,28571428571429;0,428571428571429;0,195125790434275;2;0,222222222222222;2,57142857142857;-0,0799999999999988;0,861931457241335;0,375;4,33333333333333;0,204065350293734;2;3
"Géfosse";2009-01-13;9;21;2,33333333333333;0,583333333333333;0,114386170518263;2;0,117913832199547;4,66666666666667;-0,244444444444448;0,835897654493019;0,689655172413793;3,28571428571429;0,165514910626482;2;3
"Géfosse";2009-02-05;10;24;2,4;0,533333333333333;0,187566928974528;3;0,152777777777778;4,8;-0,241379310344825;0,813615695770408;0,581632653061224;3,79166666666667;0,148260022942356;2;3
"Géfosse";2009-03-03;8;13;1,625;0,464285714285714;0,1396616498967;2;0,257396449704142;3,25;-0,226415094339621;0,884648904092716;0,545454545454545;4,07692307692308;0,174517543489447;2;3
"Géfosse";2009-03-26;8;9;1,125;0,321428571428571;0,17589372655797;0;0,104938271604938;2,25;-0,499999999999998;0,885701340622934;0,2;4;0,172133837664195;4;3
"Géfosse";2009-04-01;16;59;3,6875;0,491666666666667;0,134581356908771;5;0,279661016949153;7,375;-0,0564989194195744;0,850555556371877;0,61381074168798;4,22033898305085;0,0868085719164284;2;3
"Géfosse";2009-04-14;15;65;4,33333333333333;0,619047619047619;0,105725046266658;3;0,0770414201183433;8,66666666666667;-0,0770750988142323;0,850178780944961;0,708791208791209;2,95384615384615;0,100534492540687;2;3
"Géfosse";2009-04-28;18;69;3,83333333333333;0,450980392156863;0,140982010011477;2;0,161625708884688;7,66666666666667;0,0677277151199399;0,845417470380809;0,615671641791045;4,59420289855072;0,0786430243997918;3;3
"Géfosse";2009-05-13;19;88;4,63157894736842;0,514619883040936;0,121087072864118;3;0,152182334710744;9,26315789473684;0,154978237675073;0,83932624498864;0,688343558282209;3,86363636363636;0,0830531556579688;3;3
"Géfosse";2009-05-27;16;64;4;0,533333333333333;0,138526326057047;2;0,1427001953125;8;-0,118368282342157;0,820887887711429;0,695402298850575;3,9375;0,0966606843011905;3;3
"Géfosse";2009-06-23;14;65;4,64285714285714;0,714285714285714;0,184952806667702;0;0,0211834319526627;9,28571428571429;-0,264363099146428;0,751438765239203;0,869205298013245;2,01538461538462;0,147284628629284;3;3
"Géfosse";2009-07-07;15;90;6;0,857142857142857;0,12443980830026;8;0,0311111111111111;12;-0,156800945533334;0,823240404657692;0,877470355731225;2,04444444444444;0,119570772778685;2;3
"Géfosse";2009-08-07;13;48;3,69230769230769;0,615384615384615;0,119638158190827;1;0,0206163194444445;7,38461538461539;-0,0276538804638739;0,826505842750273;0,756446991404012;3,20833333333333;0,12088631449868;2;3
"Géfosse";2009-08-20;8;13;1,625;0,464285714285714;0,174576509122651;2;0,103550295857988;3,25;-0,632034632034632;0,857899566437316;0,428571428571429;4;0,176919954235717;2;3
"Géfosse";2009-09-07;22;133;6,04545454545455;0,575757575757576;0,122066004958716;4;0,0876533438860309;12,0909090909091;0,17453987890586;0,804423852596069;0,742230347349177;3,5187969924812;0,0918374638260397;3;3
"Géfosse";2009-09-23;14;53;3,78571428571429;0,582417582417582;0,139416374708802;0;0,0637237451050196;7,57142857142857;-0,0231157014631706;0,788577236293042;0,75;2,86792452830189;0,121282952409641;4;3
"Géfosse";2009-10-09;17;80;4,70588235294118;0,588235294117647;0,129002000338151;4;0,077421875;9,41176470588235;0,0673864482501882;0,83650519236721;0,733957219251337;3,3375;0,0907421407158501;3;3
"Géfosse";2009-11-05;18;90;5;0,588235294117647;0,124491531531076;4;0,0487037037037037;10;0,106968911489376;0,828428713769605;0,727474972191324;3,26666666666667;0,0901372906020273;4;3
"Géfosse";2009-12-08;14;39;2,78571428571429;0,428571428571429;0,16902035237142;1;0,319526627218935;5,57142857142857;0,368276283618581;0,786456392281255;0,713592233009709;5,38461538461539;0,113649789039792;2;3
"Géfosse";2010-01-20;11;35;3,18181818181818;0,636363636363636;0,110427562966134;3;0,0853061224489796;6,36363636363636;-0,172823218997359;0,875914894792573;0,746341463414634;2,71428571428571;0,126676473524097;3;3
"Géfosse";2010-02-05;17;75;4,41176470588235;0,551470588235294;0,108386625016003;5;0,115644444444444;8,82352941176471;-0,00070925129660113;0,876383224380443;0,639109697933227;3,30666666666667;0,0798648453725397;3;3
"Géfosse";2010-03-02;7;13;1,85714285714286;0,619047619047619;0,126633382970118;3;0,103550295857988;3,71428571428571;-0,28169014084507;0,88254510342329;0,552631578947368;2,76923076923077;0,205079766774888;2;3
"Géfosse";2010-04-06;13;46;3,53846153846154;0,58974358974359;0,149830187181977;4;0,0935727788279773;7,07692307692308;-0,294814814814816;0,8215479492738;0,627450980392157;3,69565217391304;0,116182202139053;2;3
"Géfosse";2010-04-16;6;9;1,5;0,6;0,165442722756826;2;-0,0555555555555556;3;-0,588235294117649;0,886295911726978;0,545454545454545;2,33333333333333;0,243278288012157;2;3
"Géfosse";2010-05-18;25;133;5,32;0,443333333333333;0,121602790556785;3;0,189241901746848;10,64;-0,0607507756282183;0,850012634310169;0,624065261726717;4,77443609022556;0,058882862176329;3;3
"Géfosse";2010-06-01;14;58;4,14285714285714;0,637362637362637;0,169500317200413;3;0,103002378121284;8,28571428571429;-0,1946675408403;0,773861938377566;0,754797441364606;3;0,130341890667685;3;3
"Géfosse";2010-06-18;16;79;4,9375;0,658333333333333;0,108620062385294;4;0,0330876462105432;9,875;-0,212505740458755;0,834638550486856;0,72845953002611;2,72151898734177;0,0998806880571176;3;3
"Géfosse";2010-06-30;18;98;5,44444444444444;0,640522875816994;0,130571121515565;4;0,0714285714285715;10,8888888888889;-0,116176115478523;0,803132784233507;0,761194029850746;3,04081632653061;0,108975356461672;2;3
"Géfosse";2010-07-15;22;166;7,54545454545455;0,718614718614719;0,114831494779895;6;0,0669908549862099;15,0909090909091;-0,154611886290354;0,818385350141359;0,78508064516129;2,52409638554217;0,0943912519097189;3;3
"Géfosse";2010-07-28;18;98;5,44444444444444;0,640522875816994;0,11914696291624;2;0,0725218658892129;10,8888888888889;-0,147380081044319;0,826961144562306;0,754892823858341;2,94897959183673;0,0947707115669239;3;3
"Géfosse";2010-08-12;19;95;5;0,555555555555556;0,126710820795175;3;0,129972299168975;10;-0,0889887796253698;0,837065090908978;0,697095435684647;3,4;0,0834398422749743;3;3
