"Code_point_Libelle";"Date";"N_noeuds";"N_liens";"D_liens";"C_tance";"Avg_p_length";"Adhes";"Mod";"meanN_liens";"Assort";"Diss";"Trans";"meanN_voisins";"Nat_connect";"N_clust"
"At so";2014-02-17;17;81;4,76470588235294;0,595588235294118;0,133327763656065;5;0,0967078189300412;9,52941176470588;-0,212641609317098;0,840176821403451;0,66711051930759;2,90123456790123;0,0873335300610408;3
"At so";2014-03-17;27;191;7,07407407407407;0,544159544159544;0,15104280378723;3;0,162742249390093;14,1481481481481;0,131679020124807;0,810192309114196;0,694444444444444;3,47120418848168;0,0752422883493425;3
"At so";2014-03-31;20;112;5,6;0,589473684210526;0,171665287737235;5;0,102957589285714;11,2;0,0307367882931803;0,797845876073137;0,73024740622506;3,19642857142857;0,0920933665271872;3
"At so";2014-04-16;20;130;6,5;0,684210526315789;0,190996613384949;3;0,0707396449704141;13;-0,00719602160453235;0,749870749893579;0,816588785046729;2,78461538461538;0,128567068733087;2
"At so";2014-04-28;25;226;9,04;0,753333333333333;0,176624796936322;9;0,0620741639909155;18,08;-0,128388687261735;0,781357286775479;0,837857666911225;2,34955752212389;0,115333778776257;3
"At so";2014-05-14;16;80;5;0,666666666666667;0,180703087147428;3;0,059296875;10;0,0119470455279268;0,785801133630768;0,804785894206549;2,6125;0,114996597290956;3
"At so";2014-05-26;16;82;5,125;0,683333333333333;0,200398647740412;3;0,0368084473527662;10,25;-0,0098086769064901;0,762902416162989;0,795399515738499;2,64634146341463;0,130574652229915;3
"At so";2014-06-11;17;109;6,41176470588235;0,801470588235294;0,157286559777861;6;0,0051763319585893;12,8235294117647;-0,0788421123991525;0,765743346109817;0,861275964391691;2,20183486238532;0,144322050228165;3
"At so";2014-06-25;16;99;6,1875;0,825;0,199477077838016;5;-0,00739720436690139;12,375;-0,050484745158903;0,765900869370241;0,905564924114671;1,84848484848485;0,146802469113107;3
"At so";2014-07-16;20;143;7,15;0,752631578947368;0,179011211412404;4;0,0391461685167978;14,3;-0,0245173296115344;0,770010371884779;0,8671875;2,41258741258741;0,127978078976163;3
"At so";2014-08-25;29;288;9,93103448275862;0,70935960591133;0,14982511581293;11;0,0967339409722222;19,8620689655172;-0,0332706230281025;0,79276315109161;0,788247750132345;2,60763888888889;0,0993930587879581;3
"At so";2014-09-19;23;176;7,65217391304348;0,695652173913043;0,144575880123616;8;0,0383684142561984;15,304347826087;-0,055402602300589;0,806721089397429;0,779351472232576;2,49431818181818;0,0956791304179026;3
"At so";2014-11-25;20;114;5,7;0,6;0,145157804207856;5;0,134772237611573;11,4;-0,107649599012955;0,815735528629778;0,716876971608833;3,15789473684211;0,0863442682979205;3
