"Dim 1";"Dim 2";"Dim 3";"Dim 4";"Dim 5";"cluster";"season";"Month";"Year";"Code_point_Libelle";"Date"
-0,963750362767818;0,0771115235573578;-0,0342576889757738;0,0318149725658111;0,00931761295964178;"2-Manche orientale - Mer du Nord";"Printemps";4;2016;"At so";2016-04-22
-0,939958648479063;0,0761142413592845;0,00146301244999937;-0,0232884969024467;0,00278000556313711;"2-Manche orientale - Mer du Nord";"Printemps";5;2016;"At so";2016-05-11
-0,708163316899931;0,047403057050207;0,0336552660660313;0,0200511956392123;0,00610976911052907;"2-Manche orientale - Mer du Nord";"Printemps";5;2016;"At so";2016-05-24
0,217785325282717;-0,0643173093492445;-0,384533583867155;-0,385488501820255;-0,0638236163193073;"2-Manche orientale - Mer du Nord";"Ete";6;2016;"At so";2016-06-06
1,00619810106563;-0,160058508438425;-0,709397740670146;-0,655515809122129;-0,109568770297789;"2-Manche orientale - Mer du Nord";"Ete";6;2016;"At so";2016-06-23
0,788535928854891;-0,124971232649456;1,3676139181979;0,20687091023505;-0,174251209341343;"2-Manche orientale - Mer du Nord";"Ete";7;2016;"At so";2016-07-19
1,03331900112788;-0,164104014819619;-0,632331241407313;-0,689967733522532;-0,12801390497014;"2-Manche orientale - Mer du Nord";"Ete";8;2016;"At so";2016-08-16
1,01271985518686;-0,161949709708171;-0,727799719006289;-0,701875372539859;-0,11586195542132;"2-Manche orientale - Mer du Nord";"Automne";9;2016;"At so";2016-09-07
0,803617767201641;-0,125001230897418;-0,387102106077378;-0,244177107125027;-0,0610380742749935;"2-Manche orientale - Mer du Nord";"Automne";10;2016;"At so";2016-10-27
0,766923428784425;-0,113334040159749;0,0776127463532869;0,545561368039612;0,00836203063457068;"2-Manche orientale - Mer du Nord";"Automne";11;2016;"At so";2016-11-30
0,712818494607509;-0,097573956265046;-0,301868319133884;0,759246445263093;0,0814021242767993;"2-Manche orientale - Mer du Nord";"Hiver";12;2016;"At so";2016-12-15
0,60836433808134;-0,0930491421475356;-0,117161154604113;0,507619273823772;0,0553409859318205;"2-Manche orientale - Mer du Nord";"Hiver";1;2017;"At so";2017-01-03
0,917314232943036;-0,140860499704933;-0,656138867685877;0,53852495288362;0,0862763275624637;"2-Manche orientale - Mer du Nord";"Hiver";1;2017;"At so";2017-01-26
0,795705164040899;-0,0882057378886564;-0,432993388357656;1,53322287439193;0,128878491205136;"2-Manche orientale - Mer du Nord";"Hiver";2;2017;"At so";2017-02-16
0,821060144731303;-0,105630909881602;-0,472084221454558;1,44376640615309;0,115023603161083;"2-Manche orientale - Mer du Nord";"Printemps";3;2017;"At so";2017-03-13
0,895096758787674;-0,123807092982728;-0,577043323118746;1,01332198200524;0,110244039467789;"2-Manche orientale - Mer du Nord";"Printemps";3;2017;"At so";2017-03-27
0,0331436106109699;-0,0337430414955112;0,0726359423276928;0,142359883069086;-0,0215465316945396;"2-Manche orientale - Mer du Nord";"Printemps";4;2017;"At so";2017-04-07
-0,890631618624415;0,0668205776404025;0,00104915669967071;-0,0306538674612652;0,00498432468401504;"2-Manche orientale - Mer du Nord";"Printemps";5;2017;"At so";2017-05-10
-0,328989397580627;0,00478986951933317;0,101203841992244;0,0913652598330043;0,00627515914914819;"2-Manche orientale - Mer du Nord";"Printemps";5;2017;"At so";2017-05-24
0,915708008168899;-0,148383487185622;1,18438798611936;-0,186736340997519;-0,24000480047061;"2-Manche orientale - Mer du Nord";"Ete";6;2017;"At so";2017-06-22
1,00698506085938;-0,152873583839399;-0,348148384405529;-0,232141940712951;-0,117389424043618;"2-Manche orientale - Mer du Nord";"Ete";7;2017;"At so";2017-07-26
0,913321676560714;-0,144744788801924;1,926067932562;0,0975301291391468;-0,271325184279996;"2-Manche orientale - Mer du Nord";"Ete";8;2017;"At so";2017-08-07
0,712423704234936;-0,096627049185778;0,490592452879739;0,50082589530969;-0,0142429853768373;"2-Manche orientale - Mer du Nord";"Ete";8;2017;"At so";2017-08-22
0,609957925703;-0,0819821114530769;0,133734680380726;0,692441420789327;0,0564152669591751;"2-Manche orientale - Mer du Nord";"Automne";9;2017;"At so";2017-09-07
0,764639829161475;-0,10887904033467;0,716626561587691;0,323999161008366;-0,101185391590567;"2-Manche orientale - Mer du Nord";"Automne";9;2017;"At so";2017-09-22
0,876020492185154;-0,133785793285426;-0,405297358469338;-0,249669653426281;-0,0199736421676668;"2-Manche orientale - Mer du Nord";"Automne";10;2017;"At so";2017-10-09
0,657404432659861;-0,0911080420451952;-0,1597195940227;0,670579432782795;0,0542387047082266;"2-Manche orientale - Mer du Nord";"Automne";10;2017;"At so";2017-10-25
0,719623871556945;-0,104819256312576;0,762454811823082;0,497512793670333;1,27591426848149;"2-Manche orientale - Mer du Nord";"Automne";11;2017;"At so";2017-11-09
0,717390636973638;-0,105712619015518;-0,226275141826816;0,503949322723452;0,0511619583972184;"2-Manche orientale - Mer du Nord";"Hiver";12;2017;"At so";2017-12-20
