"year";"month";"date";"site";"sampling_effort";"sampling_na"
2016;5;"2016-E";"18A - Carry";0;0
2016;5;"2016-E";"21E - ile embiez";0;0
2016;5;"2016-E";"22B - Toulon gde rade";3;1
2016;5;"2016-E";"27B - Frejus est";0;0
2016;5;"2016-E";"Agde";0;0
2016;5;"2016-E";"Anse Moulinet";0;0
2016;5;"2016-E";"Anse de Carteau 2";3;1
2016;5;"2016-E";"Antifer ponton pétrolier";1;1
2016;5;"2016-E";"Antifer ponton pêche";0;0
2016;5;"2016-E";"Antoine";0;0
2016;5;"2016-E";"Arcachon - Bouée 7";2;1
2016;5;"2016-E";"At so";2;1
2016;5;"2016-E";"Auger";3;1
2016;5;"2016-E";"BIN - Biguglia nord";0;0
2016;5;"2016-E";"BIS - Biguglia sud";0;0
2016;6;"2016-F";"18A - Carry";0;0
2016;6;"2016-F";"21E - ile embiez";0;0
2016;6;"2016-F";"22B - Toulon gde rade";2;1
2016;6;"2016-F";"27B - Frejus est";0;0
2016;6;"2016-F";"Agde";0;0
2016;6;"2016-F";"Anse Moulinet";0;0
2016;6;"2016-F";"Anse de Carteau 2";2;1
2016;6;"2016-F";"Antifer ponton pétrolier";2;1
2016;6;"2016-F";"Antifer ponton pêche";0;0
2016;6;"2016-F";"Antoine";0;0
2016;6;"2016-F";"Arcachon - Bouée 7";2;1
2016;6;"2016-F";"At so";2;1
2016;6;"2016-F";"Auger";2;1
2016;6;"2016-F";"BIN - Biguglia nord";0;0
2016;6;"2016-F";"BIS - Biguglia sud";0;0
2016;7;"2016-G";"18A - Carry";0;0
2016;7;"2016-G";"21E - ile embiez";0;0
2016;7;"2016-G";"22B - Toulon gde rade";2;1
2016;7;"2016-G";"27B - Frejus est";0;0
2016;7;"2016-G";"Agde";0;0
2016;7;"2016-G";"Anse Moulinet";0;0
2016;7;"2016-G";"Anse de Carteau 2";2;1
2016;7;"2016-G";"Antifer ponton pétrolier";2;1
2016;7;"2016-G";"Antifer ponton pêche";0;0
2016;7;"2016-G";"Antoine";0;0
2016;7;"2016-G";"Arcachon - Bouée 7";2;1
2016;7;"2016-G";"At so";1;1
2016;7;"2016-G";"Auger";2;1
2016;7;"2016-G";"BIN - Biguglia nord";0;0
2016;7;"2016-G";"BIS - Biguglia sud";0;0
2016;8;"2016-H";"18A - Carry";0;0
2016;8;"2016-H";"21E - ile embiez";0;0
2016;8;"2016-H";"22B - Toulon gde rade";2;1
2016;8;"2016-H";"27B - Frejus est";0;0
2016;8;"2016-H";"Agde";0;0
2016;8;"2016-H";"Anse Moulinet";0;0
2016;8;"2016-H";"Anse de Carteau 2";2;1
2016;8;"2016-H";"Antifer ponton pétrolier";2;1
2016;8;"2016-H";"Antifer ponton pêche";0;0
2016;8;"2016-H";"Antoine";0;0
2016;8;"2016-H";"Arcachon - Bouée 7";2;1
2016;8;"2016-H";"At so";1;1
2016;8;"2016-H";"Auger";2;1
2016;8;"2016-H";"BIN - Biguglia nord";0;0
2016;8;"2016-H";"BIS - Biguglia sud";0;0
2016;9;"2016-I";"18A - Carry";0;0
2016;9;"2016-I";"21E - ile embiez";0;0
2016;9;"2016-I";"22B - Toulon gde rade";2;1
2016;9;"2016-I";"27B - Frejus est";0;0
2016;9;"2016-I";"Agde";0;0
2016;9;"2016-I";"Anse Moulinet";0;0
2016;9;"2016-I";"Anse de Carteau 2";2;1
2016;9;"2016-I";"Antifer ponton pétrolier";2;1
2016;9;"2016-I";"Antifer ponton pêche";0;0
2016;9;"2016-I";"Antoine";0;0
2016;9;"2016-I";"Arcachon - Bouée 7";2;1
2016;9;"2016-I";"At so";1;1
2016;9;"2016-I";"Auger";3;1
2016;9;"2016-I";"BIN - Biguglia nord";0;0
2016;9;"2016-I";"BIS - Biguglia sud";0;0
2016;10;"2016-J";"18A - Carry";0;0
2016;10;"2016-J";"21E - ile embiez";0;0
2016;10;"2016-J";"22B - Toulon gde rade";2;1
2016;10;"2016-J";"27B - Frejus est";0;0
2016;10;"2016-J";"Agde";0;0
2016;10;"2016-J";"Anse Moulinet";0;0
2016;10;"2016-J";"Anse de Carteau 2";2;1
2016;10;"2016-J";"Antifer ponton pétrolier";2;1
2016;10;"2016-J";"Antifer ponton pêche";0;0
2016;10;"2016-J";"Antoine";0;0
2016;10;"2016-J";"Arcachon - Bouée 7";2;1
2016;10;"2016-J";"At so";1;1
2016;10;"2016-J";"Auger";2;1
2016;10;"2016-J";"BIN - Biguglia nord";0;0
2016;10;"2016-J";"BIS - Biguglia sud";0;0
2016;11;"2016-K";"18A - Carry";0;0
2016;11;"2016-K";"21E - ile embiez";0;0
2016;11;"2016-K";"22B - Toulon gde rade";3;1
2016;11;"2016-K";"27B - Frejus est";0;0
2016;11;"2016-K";"Agde";0;0
2016;11;"2016-K";"Anse Moulinet";0;0
2016;11;"2016-K";"Anse de Carteau 2";3;1
2016;11;"2016-K";"Antifer ponton pétrolier";2;1
2016;11;"2016-K";"Antifer ponton pêche";0;0
2016;11;"2016-K";"Antoine";0;0
2016;11;"2016-K";"Arcachon - Bouée 7";2;1
2016;11;"2016-K";"At so";1;1
2016;11;"2016-K";"Auger";2;1
2016;11;"2016-K";"BIN - Biguglia nord";0;0
2016;11;"2016-K";"BIS - Biguglia sud";0;0
2016;12;"2016-L";"18A - Carry";0;0
2016;12;"2016-L";"21E - ile embiez";0;0
2016;12;"2016-L";"22B - Toulon gde rade";2;1
2016;12;"2016-L";"27B - Frejus est";0;0
2016;12;"2016-L";"Agde";0;0
2016;12;"2016-L";"Anse Moulinet";0;0
2016;12;"2016-L";"Anse de Carteau 2";2;1
2016;12;"2016-L";"Antifer ponton pétrolier";2;1
2016;12;"2016-L";"Antifer ponton pêche";0;0
2016;12;"2016-L";"Antoine";0;0
2016;12;"2016-L";"Arcachon - Bouée 7";2;1
2016;12;"2016-L";"At so";1;1
2016;12;"2016-L";"Auger";2;1
2016;12;"2016-L";"BIN - Biguglia nord";0;0
2016;12;"2016-L";"BIS - Biguglia sud";0;0
2017;1;"2017-A";"18A - Carry";0;0
2017;1;"2017-A";"21E - ile embiez";0;0
2017;1;"2017-A";"22B - Toulon gde rade";2;1
2017;1;"2017-A";"27B - Frejus est";0;0
2017;1;"2017-A";"Agde";0;0
2017;1;"2017-A";"Anse Moulinet";0;0
2017;1;"2017-A";"Anse de Carteau 2";2;1
2017;1;"2017-A";"Antifer ponton pétrolier";2;1
2017;1;"2017-A";"Antifer ponton pêche";0;0
2017;1;"2017-A";"Antoine";0;0
2017;1;"2017-A";"Arcachon - Bouée 7";2;1
2017;1;"2017-A";"At so";2;1
2017;1;"2017-A";"Auger";2;1
2017;1;"2017-A";"BIN - Biguglia nord";0;0
2017;1;"2017-A";"BIS - Biguglia sud";0;0
2017;2;"2017-B";"18A - Carry";0;0
2017;2;"2017-B";"21E - ile embiez";0;0
2017;2;"2017-B";"22B - Toulon gde rade";2;1
2017;2;"2017-B";"27B - Frejus est";0;0
2017;2;"2017-B";"Agde";0;0
2017;2;"2017-B";"Anse Moulinet";0;0
2017;2;"2017-B";"Anse de Carteau 2";2;1
2017;2;"2017-B";"Antifer ponton pétrolier";2;1
2017;2;"2017-B";"Antifer ponton pêche";0;0
2017;2;"2017-B";"Antoine";0;0
2017;2;"2017-B";"Arcachon - Bouée 7";2;1
2017;2;"2017-B";"At so";1;1
2017;2;"2017-B";"Auger";1;1
2017;2;"2017-B";"BIN - Biguglia nord";0;0
2017;2;"2017-B";"BIS - Biguglia sud";0;0
2017;3;"2017-C";"18A - Carry";0;0
2017;3;"2017-C";"21E - ile embiez";0;0
2017;3;"2017-C";"22B - Toulon gde rade";2;1
2017;3;"2017-C";"27B - Frejus est";0;0
2017;3;"2017-C";"Agde";0;0
2017;3;"2017-C";"Anse Moulinet";0;0
2017;3;"2017-C";"Anse de Carteau 2";2;1
2017;3;"2017-C";"Antifer ponton pétrolier";3;1
2017;3;"2017-C";"Antifer ponton pêche";0;0
2017;3;"2017-C";"Antoine";0;0
2017;3;"2017-C";"Arcachon - Bouée 7";2;1
2017;3;"2017-C";"At so";2;1
2017;3;"2017-C";"Auger";2;1
2017;3;"2017-C";"BIN - Biguglia nord";0;0
2017;3;"2017-C";"BIS - Biguglia sud";0;0
2017;4;"2017-D";"18A - Carry";0;0
2017;4;"2017-D";"21E - ile embiez";0;0
2017;4;"2017-D";"22B - Toulon gde rade";2;1
2017;4;"2017-D";"27B - Frejus est";0;0
2017;4;"2017-D";"Agde";0;0
2017;4;"2017-D";"Anse Moulinet";0;0
2017;4;"2017-D";"Anse de Carteau 2";2;1
2017;4;"2017-D";"Antifer ponton pétrolier";2;1
2017;4;"2017-D";"Antifer ponton pêche";0;0
2017;4;"2017-D";"Antoine";0;0
2017;4;"2017-D";"Arcachon - Bouée 7";2;1
2017;4;"2017-D";"At so";1;1
2017;4;"2017-D";"Auger";2;1
2017;4;"2017-D";"BIN - Biguglia nord";0;0
2017;4;"2017-D";"BIS - Biguglia sud";0;0
2017;5;"2017-E";"18A - Carry";0;0
2017;5;"2017-E";"21E - ile embiez";0;0
2017;5;"2017-E";"22B - Toulon gde rade";3;1
2017;5;"2017-E";"27B - Frejus est";0;0
2017;5;"2017-E";"Agde";0;0
2017;5;"2017-E";"Anse Moulinet";0;0
2017;5;"2017-E";"Anse de Carteau 2";3;1
2017;5;"2017-E";"Antifer ponton pétrolier";2;1
2017;5;"2017-E";"Antifer ponton pêche";0;0
2017;5;"2017-E";"Antoine";0;0
2017;5;"2017-E";"Arcachon - Bouée 7";2;1
2017;5;"2017-E";"At so";2;1
2017;5;"2017-E";"Auger";3;1
2017;5;"2017-E";"BIN - Biguglia nord";0;0
2017;5;"2017-E";"BIS - Biguglia sud";0;0
2017;6;"2017-F";"18A - Carry";0;0
2017;6;"2017-F";"21E - ile embiez";0;0
2017;6;"2017-F";"22B - Toulon gde rade";2;1
2017;6;"2017-F";"27B - Frejus est";0;0
2017;6;"2017-F";"Agde";0;0
2017;6;"2017-F";"Anse Moulinet";0;0
2017;6;"2017-F";"Anse de Carteau 2";2;1
2017;6;"2017-F";"Antifer ponton pétrolier";2;1
2017;6;"2017-F";"Antifer ponton pêche";0;0
2017;6;"2017-F";"Antoine";0;0
2017;6;"2017-F";"Arcachon - Bouée 7";2;1
2017;6;"2017-F";"At so";1;1
2017;6;"2017-F";"Auger";2;1
2017;6;"2017-F";"BIN - Biguglia nord";0;0
2017;6;"2017-F";"BIS - Biguglia sud";0;0
2017;7;"2017-G";"18A - Carry";0;0
2017;7;"2017-G";"21E - ile embiez";0;0
2017;7;"2017-G";"22B - Toulon gde rade";2;1
2017;7;"2017-G";"27B - Frejus est";0;0
2017;7;"2017-G";"Agde";0;0
2017;7;"2017-G";"Anse Moulinet";0;0
2017;7;"2017-G";"Anse de Carteau 2";2;1
2017;7;"2017-G";"Antifer ponton pétrolier";2;1
2017;7;"2017-G";"Antifer ponton pêche";0;0
2017;7;"2017-G";"Antoine";0;0
2017;7;"2017-G";"Arcachon - Bouée 7";2;1
2017;7;"2017-G";"At so";1;1
2017;7;"2017-G";"Auger";2;1
2017;7;"2017-G";"BIN - Biguglia nord";0;0
2017;7;"2017-G";"BIS - Biguglia sud";0;0
2017;8;"2017-H";"18A - Carry";0;0
2017;8;"2017-H";"21E - ile embiez";0;0
2017;8;"2017-H";"22B - Toulon gde rade";2;1
2017;8;"2017-H";"27B - Frejus est";0;0
2017;8;"2017-H";"Agde";0;0
2017;8;"2017-H";"Anse Moulinet";0;0
2017;8;"2017-H";"Anse de Carteau 2";2;1
2017;8;"2017-H";"Antifer ponton pétrolier";2;1
2017;8;"2017-H";"Antifer ponton pêche";0;0
2017;8;"2017-H";"Antoine";0;0
2017;8;"2017-H";"Arcachon - Bouée 7";3;1
2017;8;"2017-H";"At so";2;1
2017;8;"2017-H";"Auger";3;1
2017;8;"2017-H";"BIN - Biguglia nord";0;0
2017;8;"2017-H";"BIS - Biguglia sud";0;0
2017;9;"2017-I";"18A - Carry";0;0
2017;9;"2017-I";"21E - ile embiez";0;0
2017;9;"2017-I";"22B - Toulon gde rade";2;1
2017;9;"2017-I";"27B - Frejus est";0;0
2017;9;"2017-I";"Agde";0;0
2017;9;"2017-I";"Anse Moulinet";0;0
2017;9;"2017-I";"Anse de Carteau 2";2;1
2017;9;"2017-I";"Antifer ponton pétrolier";2;1
2017;9;"2017-I";"Antifer ponton pêche";0;0
2017;9;"2017-I";"Antoine";0;0
2017;9;"2017-I";"Arcachon - Bouée 7";2;1
2017;9;"2017-I";"At so";2;1
2017;9;"2017-I";"Auger";2;1
2017;9;"2017-I";"BIN - Biguglia nord";0;0
2017;9;"2017-I";"BIS - Biguglia sud";0;0
2017;10;"2017-J";"18A - Carry";0;0
2017;10;"2017-J";"21E - ile embiez";0;0
2017;10;"2017-J";"22B - Toulon gde rade";3;1
2017;10;"2017-J";"27B - Frejus est";0;0
2017;10;"2017-J";"Agde";0;0
2017;10;"2017-J";"Anse Moulinet";0;0
2017;10;"2017-J";"Anse de Carteau 2";3;1
2017;10;"2017-J";"Antifer ponton pétrolier";2;1
2017;10;"2017-J";"Antifer ponton pêche";0;0
2017;10;"2017-J";"Antoine";0;0
2017;10;"2017-J";"Arcachon - Bouée 7";2;1
2017;10;"2017-J";"At so";2;1
2017;10;"2017-J";"Auger";2;1
2017;10;"2017-J";"BIN - Biguglia nord";0;0
2017;10;"2017-J";"BIS - Biguglia sud";0;0
2017;11;"2017-K";"18A - Carry";0;0
2017;11;"2017-K";"21E - ile embiez";0;0
2017;11;"2017-K";"22B - Toulon gde rade";2;1
2017;11;"2017-K";"27B - Frejus est";0;0
2017;11;"2017-K";"Agde";0;0
2017;11;"2017-K";"Anse Moulinet";0;0
2017;11;"2017-K";"Anse de Carteau 2";2;1
2017;11;"2017-K";"Antifer ponton pétrolier";2;1
2017;11;"2017-K";"Antifer ponton pêche";0;0
2017;11;"2017-K";"Antoine";0;0
2017;11;"2017-K";"Arcachon - Bouée 7";2;1
2017;11;"2017-K";"At so";1;1
2017;11;"2017-K";"Auger";2;1
2017;11;"2017-K";"BIN - Biguglia nord";0;0
2017;11;"2017-K";"BIS - Biguglia sud";0;0
2017;12;"2017-L";"18A - Carry";0;0
2017;12;"2017-L";"21E - ile embiez";0;0
2017;12;"2017-L";"22B - Toulon gde rade";2;1
2017;12;"2017-L";"27B - Frejus est";0;0
2017;12;"2017-L";"Agde";0;0
2017;12;"2017-L";"Anse Moulinet";0;0
2017;12;"2017-L";"Anse de Carteau 2";2;1
2017;12;"2017-L";"Antifer ponton pétrolier";1;1
2017;12;"2017-L";"Antifer ponton pêche";0;0
2017;12;"2017-L";"Antoine";0;0
2017;12;"2017-L";"Arcachon - Bouée 7";1;1
2017;12;"2017-L";"At so";1;1
2017;12;"2017-L";"Auger";2;1
2017;12;"2017-L";"BIN - Biguglia nord";0;0
2017;12;"2017-L";"BIS - Biguglia sud";0;0
2018;1;"2018-A";"18A - Carry";0;0
2018;1;"2018-A";"21E - ile embiez";0;0
2018;1;"2018-A";"22B - Toulon gde rade";2;1
2018;1;"2018-A";"27B - Frejus est";0;0
2018;1;"2018-A";"Agde";0;0
2018;1;"2018-A";"Anse Moulinet";0;0
2018;1;"2018-A";"Anse de Carteau 2";2;1
2018;1;"2018-A";"Antifer ponton pétrolier";1;1
2018;1;"2018-A";"Antifer ponton pêche";0;0
2018;1;"2018-A";"Antoine";0;0
2018;1;"2018-A";"Arcachon - Bouée 7";2;1
2018;1;"2018-A";"At so";0;0
2018;1;"2018-A";"Auger";2;1
2018;1;"2018-A";"BIN - Biguglia nord";0;0
2018;1;"2018-A";"BIS - Biguglia sud";0;0
2018;2;"2018-B";"18A - Carry";0;0
2018;2;"2018-B";"21E - ile embiez";0;0
2018;2;"2018-B";"22B - Toulon gde rade";2;1
2018;2;"2018-B";"27B - Frejus est";0;0
2018;2;"2018-B";"Agde";0;0
2018;2;"2018-B";"Anse Moulinet";0;0
2018;2;"2018-B";"Anse de Carteau 2";2;1
2018;2;"2018-B";"Antifer ponton pétrolier";2;1
2018;2;"2018-B";"Antifer ponton pêche";0;0
2018;2;"2018-B";"Antoine";0;0
2018;2;"2018-B";"Arcachon - Bouée 7";2;1
2018;2;"2018-B";"At so";1;1
2018;2;"2018-B";"Auger";2;1
2018;2;"2018-B";"BIN - Biguglia nord";0;0
2018;2;"2018-B";"BIS - Biguglia sud";0;0
2018;3;"2018-C";"18A - Carry";0;0
2018;3;"2018-C";"21E - ile embiez";0;0
2018;3;"2018-C";"22B - Toulon gde rade";2;1
2018;3;"2018-C";"27B - Frejus est";0;0
2018;3;"2018-C";"Agde";0;0
2018;3;"2018-C";"Anse Moulinet";0;0
2018;3;"2018-C";"Anse de Carteau 2";2;1
2018;3;"2018-C";"Antifer ponton pétrolier";2;1
2018;3;"2018-C";"Antifer ponton pêche";0;0
2018;3;"2018-C";"Antoine";0;0
2018;3;"2018-C";"Arcachon - Bouée 7";2;1
2018;3;"2018-C";"At so";2;1
2018;3;"2018-C";"Auger";2;1
2018;3;"2018-C";"BIN - Biguglia nord";0;0
2018;3;"2018-C";"BIS - Biguglia sud";0;0
2018;4;"2018-D";"18A - Carry";0;0
2018;4;"2018-D";"21E - ile embiez";0;0
2018;4;"2018-D";"22B - Toulon gde rade";1;1
2018;4;"2018-D";"27B - Frejus est";0;0
2018;4;"2018-D";"Agde";0;0
2018;4;"2018-D";"Anse Moulinet";0;0
2018;4;"2018-D";"Anse de Carteau 2";3;1
2018;4;"2018-D";"Antifer ponton pétrolier";2;1
2018;4;"2018-D";"Antifer ponton pêche";0;0
2018;4;"2018-D";"Antoine";0;0
2018;4;"2018-D";"Arcachon - Bouée 7";2;1
2018;4;"2018-D";"At so";1;1
2018;4;"2018-D";"Auger";2;1
2018;4;"2018-D";"BIN - Biguglia nord";0;0
2018;4;"2018-D";"BIS - Biguglia sud";0;0
2018;5;"2018-E";"18A - Carry";0;0
2018;5;"2018-E";"21E - ile embiez";0;0
2018;5;"2018-E";"22B - Toulon gde rade";3;1
2018;5;"2018-E";"27B - Frejus est";0;0
2018;5;"2018-E";"Agde";0;0
2018;5;"2018-E";"Anse Moulinet";0;0
2018;5;"2018-E";"Anse de Carteau 2";2;1
2018;5;"2018-E";"Antifer ponton pétrolier";2;1
2018;5;"2018-E";"Antifer ponton pêche";0;0
2018;5;"2018-E";"Antoine";0;0
2018;5;"2018-E";"Arcachon - Bouée 7";1;1
2018;5;"2018-E";"At so";1;1
2018;5;"2018-E";"Auger";2;1
2018;5;"2018-E";"BIN - Biguglia nord";0;0
2018;5;"2018-E";"BIS - Biguglia sud";0;0
2018;6;"2018-F";"18A - Carry";0;0
2018;6;"2018-F";"21E - ile embiez";0;0
2018;6;"2018-F";"22B - Toulon gde rade";2;1
2018;6;"2018-F";"27B - Frejus est";0;0
2018;6;"2018-F";"Agde";0;0
2018;6;"2018-F";"Anse Moulinet";0;0
2018;6;"2018-F";"Anse de Carteau 2";2;1
2018;6;"2018-F";"Antifer ponton pétrolier";2;1
2018;6;"2018-F";"Antifer ponton pêche";0;0
2018;6;"2018-F";"Antoine";0;0
2018;6;"2018-F";"Arcachon - Bouée 7";2;1
2018;6;"2018-F";"At so";4;1
2018;6;"2018-F";"Auger";2;1
2018;6;"2018-F";"BIN - Biguglia nord";0;0
2018;6;"2018-F";"BIS - Biguglia sud";0;0
2018;7;"2018-G";"18A - Carry";0;0
2018;7;"2018-G";"21E - ile embiez";0;0
2018;7;"2018-G";"22B - Toulon gde rade";2;1
2018;7;"2018-G";"27B - Frejus est";0;0
2018;7;"2018-G";"Agde";0;0
2018;7;"2018-G";"Anse Moulinet";0;0
2018;7;"2018-G";"Anse de Carteau 2";2;1
2018;7;"2018-G";"Antifer ponton pétrolier";2;1
2018;7;"2018-G";"Antifer ponton pêche";0;0
2018;7;"2018-G";"Antoine";0;0
2018;7;"2018-G";"Arcachon - Bouée 7";2;1
2018;7;"2018-G";"At so";2;1
2018;7;"2018-G";"Auger";2;1
2018;7;"2018-G";"BIN - Biguglia nord";0;0
2018;7;"2018-G";"BIS - Biguglia sud";0;0
2018;8;"2018-H";"18A - Carry";0;0
2018;8;"2018-H";"21E - ile embiez";0;0
2018;8;"2018-H";"22B - Toulon gde rade";2;1
2018;8;"2018-H";"27B - Frejus est";0;0
2018;8;"2018-H";"Agde";0;0
2018;8;"2018-H";"Anse Moulinet";0;0
2018;8;"2018-H";"Anse de Carteau 2";2;1
2018;8;"2018-H";"Antifer ponton pétrolier";2;1
2018;8;"2018-H";"Antifer ponton pêche";0;0
2018;8;"2018-H";"Antoine";0;0
2018;8;"2018-H";"Arcachon - Bouée 7";2;1
2018;8;"2018-H";"At so";2;1
2018;8;"2018-H";"Auger";2;1
2018;8;"2018-H";"BIN - Biguglia nord";0;0
2018;8;"2018-H";"BIS - Biguglia sud";0;0
2018;9;"2018-I";"18A - Carry";0;0
2018;9;"2018-I";"21E - ile embiez";0;0
2018;9;"2018-I";"22B - Toulon gde rade";2;1
2018;9;"2018-I";"27B - Frejus est";0;0
2018;9;"2018-I";"Agde";0;0
2018;9;"2018-I";"Anse Moulinet";0;0
2018;9;"2018-I";"Anse de Carteau 2";2;1
2018;9;"2018-I";"Antifer ponton pétrolier";2;1
2018;9;"2018-I";"Antifer ponton pêche";0;0
2018;9;"2018-I";"Antoine";0;0
2018;9;"2018-I";"Arcachon - Bouée 7";2;1
2018;9;"2018-I";"At so";2;1
2018;9;"2018-I";"Auger";2;1
2018;9;"2018-I";"BIN - Biguglia nord";0;0
2018;9;"2018-I";"BIS - Biguglia sud";0;0
2018;10;"2018-J";"18A - Carry";0;0
2018;10;"2018-J";"21E - ile embiez";0;0
2018;10;"2018-J";"22B - Toulon gde rade";3;1
2018;10;"2018-J";"27B - Frejus est";0;0
2018;10;"2018-J";"Agde";0;0
2018;10;"2018-J";"Anse Moulinet";0;0
2018;10;"2018-J";"Anse de Carteau 2";3;1
2018;10;"2018-J";"Antifer ponton pétrolier";2;1
2018;10;"2018-J";"Antifer ponton pêche";0;0
2018;10;"2018-J";"Antoine";0;0
2018;10;"2018-J";"Arcachon - Bouée 7";3;1
2018;10;"2018-J";"At so";2;1
2018;10;"2018-J";"Auger";3;1
2018;10;"2018-J";"BIN - Biguglia nord";0;0
2018;10;"2018-J";"BIS - Biguglia sud";0;0
2018;11;"2018-K";"18A - Carry";0;0
2018;11;"2018-K";"21E - ile embiez";0;0
2018;11;"2018-K";"22B - Toulon gde rade";2;1
2018;11;"2018-K";"27B - Frejus est";0;0
2018;11;"2018-K";"Agde";0;0
2018;11;"2018-K";"Anse Moulinet";0;0
2018;11;"2018-K";"Anse de Carteau 2";2;1
2018;11;"2018-K";"Antifer ponton pétrolier";2;1
2018;11;"2018-K";"Antifer ponton pêche";0;0
2018;11;"2018-K";"Antoine";0;0
2018;11;"2018-K";"Arcachon - Bouée 7";2;1
2018;11;"2018-K";"At so";1;1
2018;11;"2018-K";"Auger";2;1
2018;11;"2018-K";"BIN - Biguglia nord";0;0
2018;11;"2018-K";"BIS - Biguglia sud";0;0
2018;12;"2018-L";"18A - Carry";0;0
2018;12;"2018-L";"21E - ile embiez";0;0
2018;12;"2018-L";"22B - Toulon gde rade";2;1
2018;12;"2018-L";"27B - Frejus est";0;0
2018;12;"2018-L";"Agde";0;0
2018;12;"2018-L";"Anse Moulinet";0;0
2018;12;"2018-L";"Anse de Carteau 2";2;1
2018;12;"2018-L";"Antifer ponton pétrolier";1;1
2018;12;"2018-L";"Antifer ponton pêche";0;0
2018;12;"2018-L";"Antoine";0;0
2018;12;"2018-L";"Arcachon - Bouée 7";2;1
2018;12;"2018-L";"At so";2;1
2018;12;"2018-L";"Auger";3;1
2018;12;"2018-L";"BIN - Biguglia nord";0;0
2018;12;"2018-L";"BIS - Biguglia sud";0;0
2019;1;"2019-A";"18A - Carry";0;0
2019;1;"2019-A";"21E - ile embiez";0;0
2019;1;"2019-A";"22B - Toulon gde rade";2;1
2019;1;"2019-A";"27B - Frejus est";0;0
2019;1;"2019-A";"Agde";0;0
2019;1;"2019-A";"Anse Moulinet";0;0
2019;1;"2019-A";"Anse de Carteau 2";2;1
2019;1;"2019-A";"Antifer ponton pétrolier";2;1
2019;1;"2019-A";"Antifer ponton pêche";0;0
2019;1;"2019-A";"Antoine";0;0
2019;1;"2019-A";"Arcachon - Bouée 7";1;1
2019;1;"2019-A";"At so";1;1
2019;1;"2019-A";"Auger";2;1
2019;1;"2019-A";"BIN - Biguglia nord";0;0
2019;1;"2019-A";"BIS - Biguglia sud";0;0
2019;2;"2019-B";"18A - Carry";0;0
2019;2;"2019-B";"21E - ile embiez";0;0
2019;2;"2019-B";"22B - Toulon gde rade";2;1
2019;2;"2019-B";"27B - Frejus est";0;0
2019;2;"2019-B";"Agde";0;0
2019;2;"2019-B";"Anse Moulinet";0;0
2019;2;"2019-B";"Anse de Carteau 2";2;1
2019;2;"2019-B";"Antifer ponton pétrolier";2;1
2019;2;"2019-B";"Antifer ponton pêche";0;0
2019;2;"2019-B";"Antoine";0;0
2019;2;"2019-B";"Arcachon - Bouée 7";2;1
2019;2;"2019-B";"At so";1;1
2019;2;"2019-B";"Auger";2;1
2019;2;"2019-B";"BIN - Biguglia nord";0;0
2019;2;"2019-B";"BIS - Biguglia sud";0;0
2019;3;"2019-C";"18A - Carry";0;0
2019;3;"2019-C";"21E - ile embiez";0;0
2019;3;"2019-C";"22B - Toulon gde rade";2;1
2019;3;"2019-C";"27B - Frejus est";0;0
2019;3;"2019-C";"Agde";0;0
2019;3;"2019-C";"Anse Moulinet";0;0
2019;3;"2019-C";"Anse de Carteau 2";2;1
2019;3;"2019-C";"Antifer ponton pétrolier";2;1
2019;3;"2019-C";"Antifer ponton pêche";0;0
2019;3;"2019-C";"Antoine";0;0
2019;3;"2019-C";"Arcachon - Bouée 7";2;1
2019;3;"2019-C";"At so";1;1
2019;3;"2019-C";"Auger";2;1
2019;3;"2019-C";"BIN - Biguglia nord";0;0
2019;3;"2019-C";"BIS - Biguglia sud";0;0
2019;4;"2019-D";"18A - Carry";0;0
2019;4;"2019-D";"21E - ile embiez";0;0
2019;4;"2019-D";"22B - Toulon gde rade";3;1
2019;4;"2019-D";"27B - Frejus est";0;0
2019;4;"2019-D";"Agde";0;0
2019;4;"2019-D";"Anse Moulinet";0;0
2019;4;"2019-D";"Anse de Carteau 2";3;1
2019;4;"2019-D";"Antifer ponton pétrolier";2;1
2019;4;"2019-D";"Antifer ponton pêche";0;0
2019;4;"2019-D";"Antoine";0;0
2019;4;"2019-D";"Arcachon - Bouée 7";2;1
2019;4;"2019-D";"At so";2;1
2019;4;"2019-D";"Auger";3;1
2019;4;"2019-D";"BIN - Biguglia nord";0;0
2019;4;"2019-D";"BIS - Biguglia sud";0;0
2019;5;"2019-E";"18A - Carry";0;0
2019;5;"2019-E";"21E - ile embiez";0;0
2019;5;"2019-E";"22B - Toulon gde rade";2;1
2019;5;"2019-E";"27B - Frejus est";0;0
2019;5;"2019-E";"Agde";0;0
2019;5;"2019-E";"Anse Moulinet";0;0
2019;5;"2019-E";"Anse de Carteau 2";2;1
2019;5;"2019-E";"Antifer ponton pétrolier";2;1
2019;5;"2019-E";"Antifer ponton pêche";0;0
2019;5;"2019-E";"Antoine";0;0
2019;5;"2019-E";"Arcachon - Bouée 7";2;1
2019;5;"2019-E";"At so";3;1
2019;5;"2019-E";"Auger";2;1
2019;5;"2019-E";"BIN - Biguglia nord";0;0
2019;5;"2019-E";"BIS - Biguglia sud";0;0
2019;6;"2019-F";"18A - Carry";0;0
2019;6;"2019-F";"21E - ile embiez";0;0
2019;6;"2019-F";"22B - Toulon gde rade";2;1
2019;6;"2019-F";"27B - Frejus est";0;0
2019;6;"2019-F";"Agde";0;0
